quote,author,tags,likes
"Their [philosophers] thinking is, in fact, far less a discovery than a re-recognizing, a remembering, a return and a home-coming to a far-off, ancient common-household of the soul, out of which those ideas formerly grew: philosophizing is so far a kind of atavism of the highest order.","Friedrich Nietzsche,","philosopher, philosophy",24
A lie never grows old.,"Sophocles,","life, philosophy, quote",24
"Despite its successes, in the end, philosophical thinking always falls short of its real goal. It involves both the wonder of aspiring toward the Truth and the distress of falling short of that Truth. In this way, philosophy can be characterized as wondrous distress.","John Marmysz,","distress, nihilism, philosophy, truth, wonder",23
"Freedom is an absolute state, there is no such thing as being half-free.",Daniel Delgado F,"free-will, freedom, freedom-of-speech, freedom-of-thought, inspirational-quotes, philosophical, philosophy",21
"Self-discipline is a form of freedom. Freedom from laziness and lethargy, freedom from expectations and demands of others, freedom from weakness and fear -- and doubt.",H. A. Dorfman,"baseball, life, philosophy",20
"Look, girls know when they’re cute,” he said. “You don’t have to tell them. All they need to do is look in the mirror. I have one friend out in New York, an attorney. She moved out there after the school year to take the bar. She doesn’t have a job. I was like, ‘How are you going to get a job there in this market?’ And she’s like, ‘I’ll wink and I’ll smile.’ She’s a pretty girl. Whether that works despite her poor grades is yet to be seen.","Daniel Amory,","adventure, chicago, city, contemporary, downtown, dream, dreams, economy, fiction, job, law-school, philosophy, romance, school, student, summer, ya, young-adult, young-adult-fiction, youth",19
"Philosophy without action is the ruin of the soul. One brave deed is worth a hundred books, a thousand theories, a million words. Now as always we need heroes. And heroines! Down with the passive and the limp.","Edward Abbey,","actions, philosophy",17
Life is like yoga; the only way you can enjoy it is by relaxing into any position you happen to find yourself in.,"Jon Wakeham,","humour, philosophy",13
"Be the kind of person who catches the shit before it hits the fan, not the one who scrapes it off afterwards.","Jonas Eriksson,","business, inspirational, philosophy",10
"Different languages, the same thoughts; servant to thoughts and their masters.","Dejan Stojanovic,","dejan-stojanovic, languages, literature, literature-quotes, masters, philosophy, poetry, poetry-quotes, poets, quotes, servant, servants, the-sun-watches-the-sun, thoughts",10
There is no problem more difficult to solve than that created by ourselves.,"Felix Alba-Juez,","philosophy, physics, science",9
"Believe in human beings - not all are good, but deep down all can be. But that doesn't mean you need to hang around crappy people and try to turn them around.",Jonas Eriksson,"human-nature, philosophy",8
It's not him who's disturbed. But he likes to disturb others--to shake them out of their rut.,"Jostein Gaarder,","disturb, disturbed, learning, life, philosophy, wisdom",8
"We're on a planet, relax!","Benny Bellamacina,","humor, philosophy, wisdom",6
"According to the Buddha's teaching the beginning of the life-stream of living beings is unthinkable. THe believer in the creation of life by God may be astonished at this reply. But if you were to ask him 'What is the beginning of God?' he would answer without hesitation 'God has no beginning', and he is not astonished at his own reply.","Walpola Rahula,","beginnings, buddhism, circle-of-life, creation-of-the-universe, creationism, god, life, philosophy, religion",6
Those who do not think bout the future cannot have one.,Michael J. Kami,"philosophy, wisdom",6
"It is a bitter thought, how different a thing the Christianity of the world might have been, if the Christian faith had been adopted as the religion of the empire under the auspices of Marcus Aurelius instead of those of Constantine.","John Stuart Mill,","philosophy, philosophy-of-religion",5
Never say no to now,"Benny Bellamacina,","humour, humourous, life, philosophy, wisdom",5
Ignore a person kill the person.,M.Azeem Talib,philosophy,4
"The greatest skeptic must now admit that the land and sea-borne trade of India had given her a world-wide fame not only for her gold, spices and silk, but for her religions and philosophies also.",Virchand Raghavji Gandhi,"famous-quotes, india, indian-philsophers, philosophy, religions, virchand-gandhi",4
"If you appreciate the small things, you're likely to get the big ones.",Jonas Eriksson,"inspirational, philosophy",3
Make life easier by living in the present and believing in the future.,Jonas Eriksson,"life, philosophy",3
"There is no future without a past, because what is to be cannot be imagined except as a form of repetition.","Siri Hustvedt,","past, philosophy, reflection",64
"Men have such a good opinion of themselves, of their mental superiority and intellectual depth; they believe themselves so skilled in discerning the true from the false, the path of safety from those of error, that they should be forbidden as much as possible the perusal of philosophic writings.",Al-Ghazali,philosophy,57
"If we are merely matter intricately assembled, is this really demeaning? If there's nothing here but atoms, does that make us less or does that make matter more?","Carl Sagan,","belief, biology, philosophy, philosophy-of-life, religion, science",43
"What is in mind is a sort of Chautauqua...that's the only name I can think of for it...like the traveling tent-show Chautauquas that used to move across America, this America, the one that we are now in, an old-time series of popular talks intended to edify and entertain, improve the mind and bring culture and enlightenment to the ears and thoughts of the hearer. The Chautauquas were pushed aside by faster-paced radio, movies and TV, and it seems to me the change was not entirely an improvement. Perhaps because of these changes the stream of national consciousness moves faster now, and is broader, but it seems to run less deep. The old channels cannot contain it and in its search for new ones there seems to be growing havoc and destruction along its banks. In this Chautauqua I would like not to cut any new channels of consciousness but simply dig deeper into old ones that have become silted in with the debris of thoughts grown stale and platitudes too often repeated. ""What's new?"" is an interesting and broadening eternal question, but one which, if pursued exclusively, results only in an endless parade of trivia and fashion, the silt of tomorrow. I would like, instead, to be concerned with the question ""What is best?,"" a question which cuts deeply rather than broadly, a question whose answers tend to move the silt downstream. There are eras of human history in which the channels of thought have been too deeply cut and no change was possible, and nothing new ever happened, and ""best"" was a matter of dogma, but that is not the situation now. Now the stream of our common consciousness seems to be obliterating its own banks, losing its central direction and purpose, flooding the lowlands, disconnecting and isolating the highlands and to no particular purpose other than the wasteful fulfillment of its own internal momentum. Some channel deepening seems called for.","Robert M. Pirsig,","inspirational, philosophy",42
