quote,author,tags,likes
It took more than science to make hope real.,Dr. Jerome Groopman,"faith, hope",2
"No human mind can fully grasp the gift of Christ’s atonement, the vastness and inclusiveness of the act—but in the end, it comes down to just you and Jesus. You’ve come, and He’s met you with open arms—and now it’s just between the two of you.",Toni Sorenson,"faith, god, inspirational, life",2
God is merciful cant we all be on the right track of faith but just using different roads?,Ali Al-Ahmed,"faith, god, religion, sectarianism",2
"He who asserts belief with absolute certainty knows nothing of faith and makes himself into a fool. He who is wise, upon realizing they have done this, recants and searches themselves for further enlightenment.",Cristina Marrero,"a-rambling-wanderer-s-tale, certainty, cristina-marrero, faith, knowledge, spirituality, the-river-the-unsung-love-story",2
"Just as He had been doing even before the moment I consciously embarked on this journey, He revealed to me that it was all about love. It always has been—before the foundations of the earth—and it always will be—throughout eternity. The answers I was seeking were found in love, the healing I desperately needed also found in love. The love I sought and so desperately wanted to give was enabled, empowered, and actualized by His divine love. So nothing remains but for me to LOVE as an expression of my appreciation for His love for me: L-live an O-openly V-virtuous E-existence.",Riisa Renee,"faith, inspirational, love",1
"Molitveni jezik jedini je jezik u kojem nema jezičnih zabrana. Kako je već rečeno, on je obuhvatniji od jezika vjere koja je sigurna u samu sebe. U jeziku molitve može se naime reći i to da se ne može vjerovati.","Johann Baptist Metz,","faith, language-of-faith, language-of-prayer, prayer",1
"faith doesn't mean that you don't have doubts... [you] still experience the same greed, resentment, lust, and anger that everyone else experienced... the lines between sinner and saved [are] more fluid; the sins of those who come to church are not so different from the sins of those who don't... You [need] to come to church precisely because you [are] of this world, not apart from it; rich, poor, sinner, saved you [need] to embrace Christ precisely because you had sins to wash away... that religious commitment did not require me to suspend critical thinking, disengage from the battle for economic and social justice, or otherwise retreat from the world...","Barack Obama,","faith, politics",26
"Faith belongs to the human spirit. Faith is faith. Humanity is divided by religion, religion is the divider of humanity. If every human could be removed of their blindfolds and see that faith is in itself faith and that this is something which belongs to each and every human being, then at that time the dividers of religion will suddenly mean nothing and we will all see that we are united by faith in and of itself. There is only one faith and it is called faith. And no man needs to prove to another man that what he believes in exists, because even if it does not exist, his faith is his belief that it is there, that something is there, and that in itself is faith. So I do not need to prove to any man that what I believe in exists or not, there is no such contest between man, my faith breathes in the body of my belief; the fact that I believe is the breath of my faith.",C. JoyBell C.,"belief, belief-quotes, faith, freedom, human-spirit, humanity, mankind, one-faith, religion",15
"No coward soul is mine,
No trembler in the world's storm-troubled sphere:
I see heaven's glories shine,
And faith shines equal, arming me from fear",Emily Brontë,"faith, inspirational",13
"Every time we turn to Christ in faith it is like a moment of Sabbath, a little foretaste of eternal rest and glory. The gift of that moment lies not in what we do but what we receive. It is the holy time set aside to receive the greatest gift of God ever has to give, which is himself, in his own beloved Son.","Phillip Cary,","faith, rest, sabbath",11
"Many things the gods achieve beyond our judgement,'"" said the sorrowful girl. ""'What we thought is not confirmed and what we thought not God contives.","John Irving,","faith, knowledge, religion, thought",6
