quote,author,tags,likes
"Therefore, she hummed the provincial lullaby she had learned from the officers’ children in the English Quarter of Jerusalem, and watched in fascination while the savage radical’s eyes misted over with tears. For an instant, the prison bars melted away, and she felt God’s presence—for the first time since their imprisonment. She was not a captive, and this man was not her captor. Indeed, they were both merely God’s children.",V.S. Carnes,"christian, god, hope, lullaby, unity",1
"The future is an infinite succession of presents, and to live now as we think human beings should live, in defiance of all that is bad around us, is itself a marvelous victory.","Howard Zinn,","defiance, future, hope, now, the-present, victory",50
What will you do now with the gift of your left life?,"Carol Ann Duffy,","hope, inspiration, poetry-quotes",28
"Tam Lin says rabbits give up when they're caught by coyotes [...]. He says they consent to die because their animals and can't understand hope. But humans are different. They fight against death no matter how bad things seem, and sometimes, even when everything's against them, they win.","Nancy Farmer,","hope, inspirational",25
"In the future, as in the present, as in the past, black people will build many new worlds.

This is true. I will make it so. And you will help me.",N.K. Jemisin,"art, black-people, creating, hope, writing, writing-while-black",21
"Frodo raised his head, and then stood up. Despair had not left him, but the weakness had passed. He even smiled grimly, feeling now as clearly as a moment before he had felt the opposite, that what he had to do, he had to do, if he could, and that whether Faramir or Aragorn or Elrond or Galadriel or Gandalf or anyone else knew about it was beside the purpose. He took his staff in one hand and the phial in his other. When he saw that the clear light was already welling through his fingers, he thrust it into his bosom and held it against his heart. Then turning from the city of Morgul, now no more than a grey glimmer across a dark gulf, he prepared to take the upward road.","J.R.R. Tolkien,","despair, hope, inspirational",15
We must look to Mary's example to know how to deal with the glorious impossibilities of God. Look how she turned the world upside down by making one simple statement ...,"Calvin Miller,","christmas, devotion, faith, hope",12
"Some people us language to describe the lives they lead, and other people use language to create the lives they lead.","Steve Chandler,","depression, hope, language, self-esteem",11
"I'm a writer and this is what I do no matter what name we put to it. Year by year, the world is turning into a darker and stranger place than any of us could want. This is the only thing I do that has potential to shine a little further than my immediate surroundings. For me, each story is a little candle held up to the dark of night, trying to illuminate the hope for a better world where we all respect and care for each other.",Charles de Lint,"hope, mythic-fiction, purpose, writing",11
"Sólo con una ardiente paciencia conquistaremos la espléndida ciudad que dará luz, justicia y dignidad a todos los hombres. Así la poesía no habrá cantado en vano.","Pablo Neruda,","desire, dignity, hope, human-rights, justice, patience, poetry",11
"Whoso beset him round
With dismal stories
Do but themselves confound;
His strength the more is.","John Bunyan,",hope,10
There is a period for hope and one for mourning.,"Federico Chini,","hope, mourning",9
From the mud of adversity grows the lotus of joy,"Carolyn Marsden,","adversity, hope, inspirational, joy",9
Hope is nothing but a deceitful flatterer accepted by reason only because it is often in need of palliatives.,Casanova,hope,8
Mentre che la speranza ha fior del verde,"Dante Alighieri,","all-the-king-s-men, epigraph, hope, redemption",7
"There, about a dozen times during the day, the wind drives over the sky the swollen clouds, which water the earth copiously, after which the sun shines brightly, as if freshly bathed, and floods with a golden luster the rocks, the river, the trees, and the entire jungle.","Henryk Sienkiewicz,","after-the-rain, hope, jungle, wilderness",6
"Hope wasn't a cottage industry; it was neither a product that she could manufacture like needlepoint samplers nor a substance she could secrete, in her cautious solitude, like a maple tree producing the essence of syrup. Hope was to be found in other people, by reaching out, by taking risks, by opening her fortress heart.","Dean Koontz,","hope, inspirational",6
Life is a precious possession...It is what one makes of it. - Charity Duncan,"Mary Balogh,","hope, life, love",5
"They knew, though, she would not suffer as they had suffered. She was perfect. They were scarred.","Francesca Lia Block,","beauty, hope, suffering",5
"(Can human beings change? The humor, and the sadness, of remarriage comedies can be said to result from the fact that we have no good answer to that question.)","Stanley Cavell,","change, happiness, hope, humor, marriage, remarriage, romantic-comedy",5
Death seemed to lose its terrors and to borrow a grace and dignity in sublime keeping with the life that was ebbing away.,"Charles Bracelen Flood,","death, dignity, grief, hope",4
"Love is hard. We try to love one another. But generally the quality and quantity of our love for one another is found wanting, because we find it difficult, if not impossible, to look beyond those things that are ugly and unlovable in those we try to love. Even though the things that are ugly and unlovable in ourselves are the very things that cause us to cry out for love.","Doug Worgul,","faith, hope, love",4
No point carrying useless ballast. It won't change a thing.,Joanne Harris,"grief, hope, life",4
Books open the doors that others have closed on you.,Shannon Alder,hope,3
Despair wishes their hope diminishes.,Sherina Gandia,"despair, hope",2
"We live in a time that hungers for HOPE; to believe in MIRACLES and DREAMS, for without these soul gems, humanity is ripped at the seams.","Debi Tibbles,","dreams, hope, inspirational, love, soul",2
An opportunity is a miracle waiting to happen.,Rue Allyn,"hope, miracle, opportunity",2
"Everyone has to have hope in their life, or they will eventually become your enemy.",Jim Morris,hope,2
"Don't be such a party-pooper, missy --when you're well and truly screwed, either you just sit pissing yourself or you invent some reason to hope.","James Alan Gardner,",hope,1
"You know, Molly, if you can hold in your mind what you want long enough, you shall have it.","Kent Allan Rees,","hope, optimism",1
"−Algunas personas dicen que hay que prestarle atención a las coincidencias [...]. Pueden mostrarte tu camino. Además, esas coincidencias son suficientes para hacer que la gente siga creyendo. Para darles algo de esperanza.

−[...] La esperanza, doctora Whittier, es una tomadura de pelo.","Wendy Wunder,",hope,0
"[Koudelka] looked back, ""You?! I know you! You trust beyond reason!""
[Cordelia] met his eyes steadily, ""Yes, it's how I get results beyond hope, as you may recall.","Lois McMaster Bujold,","hope, trust",40
"There it must be, I think, in the vast and eternal laws of matter, and
not in the daily cares and sins and troubles of men, that whatever is
more than animal within us must find its solace and its hope. I hope, or I
could not live.","H.G. Wells,","animal, hope",24
