,quote,author,tags,likes
316,We can be redeemed only to the extent to which we see ourselves.,Martin Buber,"honesty, hope, insignt, recovery, redemption",137
317,"While there is tea, there is hope.","Arthur Wing Pinero,","hope, tea",136
318,Don't despair: despair suggests you are in total control and know what is coming. You don't - surrender to events with hope.,Alain de Botton,"control, despair, foresight, hope, surrender",133
319,We all give up great expectations along the way.,"Carlos Ruiz Zafón,","hope, life",131
320,"No man, proclaimed Donne, is an Island, and he was wrong. If we were not islands, we would be lost, drowned in each other's tragedies. We are insulated (a word that means, literally, remember, made into an island) from the tragedy of others, by our island nature, and by the repetitive shape and form of the stories. The shape does not change: there was a human being who was born, lived, and then, by some means or another, died. There. You may fill in the details from your own experience. As unoriginal as any other tale, as unique as any other life. Lives are snowflakes—forming patterns we have seen before, as like one another as peas in a pod (and have you ever looked at peas in a pod? I mean, really looked at them? There's not a chance you'd mistake one for another, after a minute's close inspection), but still unique.","Neil Gaiman,","hope, insulation, islands, isolation, life, originality, tragedy",129
321,"To those who, in spite of everything, still choose goodness","Marie Lu,","choice, darkness, dedication, evil, goodness, hardship, hope, inspirational, marie-lu",129
322,It is hard to explain the savagery of hope.,"Holly Black,","hope, life",126
323,"The only true borders lie between day and night, between life and death, between hope and loss.",Erin Hunter,"borders, boundaries, day, death, hope, life, loss, night, true",119
324,"when you feel like hope is gone, look inside you and be strong and you'll finally see the truth- that hero lies in you.",Mariah Carey,"heroes, heroism, hope, strength, truth",117
325,"The music of hope is everywhere, but to hear it, you need to ignore the muddy jangle of life's hassles.","Christine M Knight,","hope, inspirtational, overcoming-adversity, triumph",115
326,"I can hardly wait for tomorrow, it means a new life for me each and every day.",Stanley Kunitz,"hope, renewal",114
327,All cannot be lost when there is still so much being found,Lemony Snicket,hope,112
328,"We were planting seeds of change, the fruit of which we might never see. We had to be patient.","Michelle Obama,","change, fruit, hope, hopeful, patience, planting, seed, seeds",111
329,Failure is a greater teacher than success,"Clarissa Pinkola Estés,","failure, hope, inspiration, inspirational, success",109
330,Hope is the power of being cheerful in circumstances that we know to be desperate.,G.K. Chesterton,"cheerful, circumstances, desperate, hope",233
331,"Hope is such a beautiful word, but it often seems very fragile. Life is still being needlessly hurt and destroyed.",Michael Jackson,"hope, life",228
332,It is our wounds that create in us a desire to reach for miracles. The fulfillment of such miracles depends on whether we let our wounds pull us down or lift us up towards our dreams.,"Jocelyn Soriano,","breakup, broken, broken-heart, broken-hearted, broken-hearted-quotes, dating, faith, healing, heartache, heartbreak, heartbroken, hope, hurt, hurt-feelings, hurting, hurting-heart, inspirational, life, life-lessons, love, romance",223
333,"But all I could think of was how when nothing made sense and hadn't for ages, you just have to grab onto anything you feel sure of.","Sarah Dessen,","hope, life",181
334,"It was their secret, a secret meant for just the two of them, and she'd never been able to imagine how it would sound coming from someone else. But, somehow, Logan made it sound just right.","Nicholas Sparks,","happiness, hope, love",166
335,Hope is the crystal meth of emotions. It hooks you fast and kills you hard.,"Jennifer Donnelly,","drugs, emotions, hope, metaphor",157
336,"Suddenly, everything was beautiful. The way she viewed the world was nothing more but a reflection of herself.",robert m drake,"happyquotes, hope, inspirational, inspirationalquotes, inspired, instadaily, instaquote, lovequotes, pinquotes, poems, poetry, quote, quoteoftheday, quotes, relationships, rmdrake, sadquotes, sayings, spokenword, tattoo, typewriter, vsco, writer, writing",144
337,"Didn’t anyone ever teach you to watch where you were going?” he teased.

“Didn’t anyone ever teach you to put your things away so that people didn’t trip over them?” she quickly fired back, irritated that he found the entire situation amusing. “And while we are talking, I truly need to know. Do you ever wear clothes?","Diane Merrill Wigginton,","achievement, adventure, clean-romance, contemporary-romance, enemies-to-lovers, goals, hope, reality, romance-novel, small-town-romance-contemporary",140
338,"It was stupid to hope, she knew. But sometimes hope was all you had.","Cassandra Clare,","hope, inspirational, love, romantic",139
339,"It’s funny, for all it took was a broken heart and that alone was enough, enough for her to do everything she ever dreamed of.",robert m drake,"happyquotes, hope, inspirational, inspirationalquotes, inspired, instadaily, instaquote, lovequotes, pinquotes, poems, poetry, quote, quoteoftheday, quotes, relationships, rmdrake, sadquotes, sayings, spokenword, tattoo, typewriter, vsco, writer, writing",139
340,"Are you sure this will work?” asked Princess Sophie as she was pulling the cart away from Lady Ariana’s cottage.
“If you believe, it will work,” said Lady Ariana.","Mike Martin,","christmas-adventure, colourful, faith, fun, happy-endings, heart-warming, hope, imagination, love, spirit-of-christmas",131
341,"I had to learn to live without you and I couldn't make sense of it, because I left so much of me inside of you.",robert m drake,"happyquotes, hope, inspirational, inspirationalquotes, inspired, instadaily, instaquote, lovequotes, pinquotes, poems, poetry, quote, quoteoftheday, quotes, relationships, rmdrake, sadquotes, sayings, spokenword, tattoo, typewriter, vsco, writer, writing",126
342,To be human is to be broken and broken is its own kind of beautiful.,robert m drake,"happyquotes, hope, inspirational, inspirationalquotes, inspired, instadaily, instaquote, lovequotes, pinquotes, poems, poetry, quote, quoteoftheday, quotes, relationships, rmdrake, sadquotes, sayings, spokenword, tattoo, typewriter, vsco, writer, writing",126
343,"You have survived everything you have been through, and you will survive this too. Stay for the person you will become. You are more than a bad day, or week, or month, or year, or even a decade. You are a future of multifarious possibility. You are another self at a point in future time looking back in gratitude that this lost and former you held on. Stay.","Matt Haig,","hope, mental-health, mental-illness, self-help",126
344,"History says, Don’t hope
On this side of the grave,
But then, once in a lifetime
The longed-for tidal wave
Of justice can rise up,
And hope and history rhyme",Seamus Heaney,"hope, poetry",125
345,There is nothing more important than your eternal salvation.,Kirk Cameron,"eternity, god, hope, important, inspirational, religion, salvation, truth",122
346,"It's difficult in times like these: ideals, dreams and cherished hopes rise within us, only to be crushed by grim reality. It's a wonder I haven't abandoned all my ideals, they seem so absurd and impractical. Yet I cling to them because I still believe, in spite of everything, that people are truly good at heart.","Anne Frank,","dream, grim-reality, hope, hopes, real-life",121
